index,package_cycles,dram_cycles,package_ms,dram_ms
2944,2181423,2195676,0.991555909,0.998034545
2945,2164633,2291404,0.983924091,1.041547273
2946,2332971,2167713,1.060441364,0.985324091
2947,2174280,2126429,0.988309091,0.966558636
2948,2067872,2190211,0.939941818,0.995550455
2949,2220170,2153415,1.009168182,0.978825
2950,2188591,2389260,0.994814091,1.086027273
2951,2162038,2226407,0.982744545,1.012003182
2952,2226346,2097665,1.011975455,0.953484091
2953,2200006,2158527,1.000002727,0.981148636
2954,2206639,2174168,1.003017727,0.988258182
2955,2197964,2161383,0.999074545,0.982446818
2956,2278250,2247945,1.035568182,1.021793182
2957,2093508,2319829,0.951594545,1.054467727
2958,2199257,2149248,0.999662273,0.976930909
2959,2402503,2152850,1.092046818,0.978568182
2960,2151567,2190366,0.977985,0.995620909
2961,2181040,2287699,0.991381818,1.039863182
2962,2312504,2205007,1.051138182,1.002275909
2963,2055349,2245350,0.934249545,1.020613636
2964,2156901,2127212,0.980409545,0.966914545
2965,2362214,2088495,1.073733636,0.949315909
2966,2103003,2270345,0.955910455,1.031975
2967,2212093,2328866,1.005496818,1.058575455
2968,2079761,2074415,0.945345909,0.942915909
2969,2360518,2177183,1.072962727,0.989628636
2970,2155682,2347316,0.979855455,1.066961818
2971,2250387,2242801,1.022903182,1.019455
2972,2254020,2168848,1.024554545,0.98584
2973,2184615,2177602,0.993006818,0.989819091
2974,2118734,2112049,0.963060909,0.960022273
2975,2210523,2106283,1.004783182,0.957401364
2976,2340807,2352625,1.064003182,1.069375
2977,2023274,2046750,0.91967,0.930340909
2978,2195764,2388317,0.998074545,1.085598636
2979,2179202,2110340,0.990546364,0.959245455
2980,2218213,2203399,1.008278636,1.001545
2981,2222491,2123412,1.010223182,0.965187273
2982,2255647,2390444,1.025294091,1.086565455
2983,2156024,2193337,0.980010909,0.996971364
2984,2109581,2130395,0.958900455,0.968361364
2985,2241840,2157274,1.019018182,0.980579091
2986,2172389,2331654,0.987449545,1.059842727
2987,2252988,2123674,1.024085455,0.965306364
2988,2199339,2215169,0.999699545,1.006895
2989,2297179,2221044,1.044172273,1.009565455
2990,2137299,2232342,0.971499545,1.014700909
2991,2213491,2234572,1.006132273,1.015714545
2992,2227729,2250818,1.012604091,1.023099091
2993,2226955,2030895,1.012252273,0.923134091
2994,2196468,2178200,0.998394545,0.990090909
2995,2154568,2311930,0.979349091,1.050877273
2996,2293768,2149700,1.042621818,0.977136364
2997,2194551,2168912,0.997523182,0.985869091
2998,2170158,2120670,0.986435455,0.963940909
2999,2188354,2391688,0.994706364,1.087130909
3000,2223454,2170650,1.010660909,0.986659091
3001,2275856,2092537,1.03448,0.951153182
3002,2002901,2292421,0.910409545,1.042009545
3003,2269741,2182789,1.031700455,0.992176818
3004,2197145,2172717,0.998702273,0.987598636
3005,2214362,2155217,1.006528182,0.979644091
3006,2273161,2182925,1.033255,0.992238636
3007,2152496,2224012,0.978407273,1.010914545
3008,2188029,2324729,0.994558636,1.056695
3009,2170447,2169440,0.986566818,0.986109091
3010,2299060,2144278,1.045027273,0.974671818
3011,2159260,2112173,0.981481818,0.960078636
3012,2158090,2290048,0.98095,1.040930909
3013,2277425,2187410,1.035193182,0.994277273
3014,2191613,2330130,0.996187727,1.05915
3015,2188545,2124408,0.994793182,0.96564
3016,2250178,2149916,1.022808182,0.977234545
3017,2161960,2168615,0.982709091,0.985734091
3018,2220394,2222522,1.00927,1.010237273
3019,2290977,2195448,1.041353182,0.997930909
3020,2064626,2255303,0.938466364,1.025137727
3021,2173123,2082991,0.987783182,0.946814091
3022,2166876,2449037,0.984943636,1.113198636
3023,2341586,2019478,1.064357273,0.917944545
3024,2181571,2181906,0.991623182,0.991775455
3025,2016812,2310849,0.916732727,1.050385909
3026,2256332,2053638,1.025605455,0.933471818
3027,2236845,2252117,1.016747727,1.023689545
3028,2214762,2220055,1.00671,1.009115909
3029,2191665,2205945,0.996211364,1.002702273
3030,2207935,2203920,1.003606818,1.001781818
3031,2234186,2191176,1.015539091,0.995989091
3032,2218969,2142123,1.008622273,0.973692273
3033,2168384,2337827,0.985629091,1.062648636
3034,2354640,2176801,1.070290909,0.989455
3035,2100308,2135711,0.954685455,0.970777727
3036,2095262,2333308,0.952391818,1.060594545
3037,2302277,2223332,1.046489545,1.010605455
3038,2174459,2057122,0.988390455,0.935055455
3039,2194158,2201426,0.997344545,1.000648182
3040,2119496,2221836,0.963407273,1.009925455
3041,2241909,2291056,1.019049545,1.041389091
3042,2200937,2258423,1.000425909,1.026555909
3043,2238044,2033300,1.017292727,0.924227273
3044,2370941,2294176,1.077700455,1.042807273
3045,2227854,2241278,1.012660909,1.018762727
3046,2275932,2082149,1.034514545,0.946431364
3047,1821985,2182015,0.828175,0.991825
3048,2244015,2353008,1.020006818,1.069549091
3049,2433461,2072439,1.106118636,0.942017727
3050,2277361,2241351,1.035164091,1.018795909
3051,1900081,2266328,0.863673182,1.030149091
3052,2237242,2270318,1.016928182,1.031962727
3053,2162133,2096369,0.982787727,0.952895
3054,2186609,2199946,0.993913182,0.999975455
3055,2219839,2169955,1.009017727,0.986343182
3056,2155727,2237634,0.979875909,1.017106364
3057,2540848,2216077,1.154930909,1.007307727
3058,1899629,2225374,0.863467727,1.011533636
3059,2204057,2184900,1.001844091,0.993136364
3060,2294309,2247466,1.042867727,1.021575455
3061,2192213,2100502,0.996460455,0.954773636
3062,2140549,2222734,0.972976818,1.010333636
3063,2216568,2079356,1.007530909,0.945161818
3064,2199976,2365518,0.999989091,1.075235455
3065,2178385,2220884,0.990175,1.009492727
3066,2264125,2227553,1.029147727,1.012524091
3067,2079346,1987792,0.945157273,0.903541818
3068,2260146,2422510,1.027339091,1.101140909
3069,2239764,1993018,1.018074545,0.905917273
3070,2223384,2230245,1.010629091,1.013747727
3071,2358236,2370110,1.071925455,1.077322727
3072,2153120,2185807,0.978690909,0.993548636
3073,2112228,2119753,0.960103636,0.963524091
3074,2294202,2200264,1.042819091,1.00012
3075,2089709,2180537,0.949867727,0.991153182
3076,2402667,2122314,1.092121364,0.964688182
3077,2172778,2246264,0.987626364,1.021029091
3078,1958789,2211716,0.890358636,1.005325455
3079,2244455,2240544,1.020206818,1.018429091
3080,2345855,2203763,1.066297727,1.001710455
3081,2222971,2248412,1.010441364,1.022005455
3082,2222474,2285554,1.010215455,1.038888182
3083,2176000,2111888,0.989090909,0.959949091
3084,2267005,2177026,1.030456818,0.989557273
3085,2308236,2214468,1.049198182,1.006576364
3086,1998526,2220422,0.908420909,1.009282727
3087,2362727,2177575,1.073966818,0.989806818
3088,1879434,2264766,0.854288182,1.029439091
3089,2230667,2161031,1.013939545,0.982286818
3090,2311739,2247729,1.050790455,1.021695
3091,2092986,2116694,0.951357273,0.962133636
3092,2218367,2107843,1.008348636,0.958110455
3093,2171989,2410696,0.987267727,1.095770909
3094,2205890,2049108,1.002677273,0.931412727
3095,2223356,2277115,1.010616364,1.035052273
3096,2461679,2211334,1.118945,1.005151818
3097,2045581,2102921,0.929809545,0.955873182
3098,2091624,2266418,0.950738182,1.03019
3099,2213115,2176541,1.005961364,0.989336818
3100,2311341,2264264,1.050609545,1.029210909
3101,2089123,2206527,0.949601364,1.002966818
3102,2363386,2224352,1.074266364,1.011069091
3103,2240804,2040022,1.018547273,0.927282727
3104,2279276,2352282,1.036034545,1.069219091
3105,1901883,2160519,0.864492273,0.982054091
3106,2488061,2217057,1.130936818,1.007753182
3107,2075789,2280799,0.943540455,1.036726818
3108,2062035,2062013,0.937288636,0.937278636
3109,2383574,2248005,1.083442727,1.021820455
3110,2272806,2206710,1.033093636,1.00305
3111,1874224,2128786,0.85192,0.96763
3112,2241117,2320284,1.018689545,1.054674545
3113,2491487,2202340,1.132494091,1.001063636
3114,1901082,2025438,0.864128182,0.920653636
3115,2446561,2293499,1.112073182,1.042499545
3116,2168456,2212741,0.985661818,1.005791364
3117,2334928,2220647,1.061330909,1.009385
3118,2024808,2176507,0.920367273,0.989321364
3119,2149679,2228385,0.977126818,1.012902273
3120,2096651,2191597,0.953023182,0.996180455
3121,2207875,2163249,1.003579545,0.983295
3122,2480629,2388921,1.127558636,1.085873182
3123,1878639,2062295,0.853926818,0.937406818
3124,2501567,2213604,1.137075909,1.006183636
3125,2276791,2173910,1.034905,0.988140909
3126,2063254,2180667,0.937842727,0.991212273
3127,1958503,2131026,0.890228636,0.968648182
3128,2508413,2391646,1.140187727,1.087111818
3129,2200182,2176735,1.000082727,0.989425
3130,2203174,2229907,1.001442727,1.013594091
3131,1894306,1996259,0.861048182,0.907390455
3132,2237771,2309578,1.017168636,1.049808182
3133,2202024,2141662,1.00092,0.973482727
3134,2203410,2209799,1.00155,1.004454091
3135,2399414,2359519,1.090642727,1.072508636
3136,2153973,2088186,0.979078636,0.949175455
3137,2231286,2222094,1.014220909,1.010042727
3138,2153985,2200652,0.979084091,1.000296364
3139,2245117,2219406,1.020507727,1.008820909
3140,2189242,2194140,0.99511,0.997336364
3141,2215992,4499340,1.007269091,2.045154545
3142,2236250,2031301,1.016477273,0.923318636
3143,2244267,2159811,1.020121364,0.981732273
3144,2149382,2215989,0.976991818,1.007267727
3145,2151154,2391949,0.977797273,1.087249545
3146,2130085,2095851,0.968220455,0.952659545
3147,2102918,2239381,0.955871818,1.017900455
3148,2357350,2124739,1.071522727,0.965790455
3149,2182352,2276069,0.991978182,1.034576818
3150,2127439,2278726,0.967017727,1.035784545
3151,2386314,2047760,1.084688182,0.9308
3152,2229945,2333332,1.013611364,1.060605455
3153,2177654,2202130,0.989842727,1.000968182
3154,2210942,2143938,1.004973636,0.974517273
3155,2186770,2246674,0.993986364,1.021215455
3156,2117425,2077067,0.962465909,0.944121364
3157,2229547,2227374,1.013430455,1.012442727
3158,2135520,2212250,0.970690909,1.005568182
3159,2304811,2183799,1.047641364,0.992635909
3160,2294088,2223080,1.042767273,1.010490909
3161,1938576,2262753,0.881170909,1.028524091
3162,2394070,2122436,1.088213636,0.964743636
3163,2208287,2248063,1.003766818,1.021846818
3164,2244732,2268595,1.020332727,1.031179545
3165,2003708,2073811,0.910776364,0.942641364
3166,2203830,2236586,1.001740909,1.01663
3167,2437842,2257549,1.10811,1.026158636
3168,1979706,2222204,0.899866364,1.010092727
3169,2201994,2134946,1.000906364,0.97043
3170,2217475,2195088,1.007943182,0.997767273
3171,2142385,2245705,0.973811364,1.020775
3172,2186065,2065827,0.993665909,0.939012273
3173,2380082,2262708,1.081855455,1.028503636
3174,2198968,2272509,0.999530909,1.032958636
3175,2199751,2180852,0.999886818,0.991296364
3176,2158188,2193846,0.980994545,0.997202727
3177,2139334,2198058,0.972424545,0.999117273
3178,2255192,2117990,1.025087273,0.962722727
3179,2257640,2249496,1.0262,1.022498182
3180,2210863,2218492,1.004937727,1.008405455
3181,2165607,2286392,0.984366818,1.039269091
3182,2151822,2142566,0.978100909,0.973893636
3183,2220998,2113714,1.009544545,0.960779091
3184,2284693,2391965,1.038496818,1.087256818
3185,2042319,2218792,0.928326818,1.008541818
3186,2283627,2029839,1.038012273,0.922654091
3187,2245017,2245996,1.020462273,1.020907273
3188,2217588,2197200,1.007994545,0.998727273
3189,1990532,2199675,0.904787273,0.999852273
3190,2246865,2301837,1.021302273,1.046289545
3191,2228894,2079401,1.013133636,0.945182273
3192,2202376,2307445,1.00108,1.048838636
3193,2314397,2255667,1.051998636,1.025303182
3194,2161104,2058305,0.98232,0.935593182
3195,2213167,2223875,1.005985,1.010852273
3196,2214119,2246173,1.006417727,1.020987727
3197,2206097,2206867,1.002771364,1.003121364
3198,2102832,2205538,0.955832727,1.002517273
3199,2133509,2198829,0.969776818,0.999467727
3200,2243457,2255306,1.019753182,1.025139091
3201,2203325,2009799,1.001511364,0.913545
3202,2359284,2203617,1.072401818,1.001644091
3203,2117674,2354616,0.962579091,1.07028
3204,2162375,2174471,0.982897727,0.988395909
3205,2315572,2246221,1.052532727,1.021009545
3206,2093935,2190787,0.951788636,0.995812273
3207,2241594,2201921,1.018906364,1.000873182
3208,2178862,2073881,0.990391818,0.942673182
3209,2098357,2235761,0.953798636,1.016255
3210,2255143,2214517,1.025065,1.006598636
3211,2270688,2274961,1.032130909,1.034073182
3212,2192520,2044107,0.9966,0.929139545
3213,2183471,2211840,0.992486818,1.005381818
3214,2112661,2237306,0.960300455,1.016957273
3215,2234554,2245445,1.015706364,1.020656818
3216,2256502,2221657,1.025682727,1.009844091
3217,2152480,2155526,0.9784,0.979784545
3218,2286653,2300685,1.039387727,1.045765909
3219,2269866,2124872,1.031757273,0.965850909
3220,2220646,2103424,1.009384545,0.956101818
3221,2025621,2387401,0.920736818,1.085182273
3222,2247107,2279722,1.021412273,1.036237273
3223,2276703,2127275,1.034865,0.966943182
3224,2113966,2183032,0.960893636,0.992287273
3225,2267587,2239251,1.030721364,1.017841364
3226,2083346,2120187,0.946975455,0.963721364
3227,2432329,2115878,1.105604091,0.961762727
3228,2110919,2274505,0.959508636,1.033865909
3229,2134659,2181044,0.970299545,0.991383636
3230,2209322,2178649,1.004237273,0.990295
3231,2211009,2238074,1.005004091,1.017306364
3232,2198349,2316828,0.999249545,1.053103636
3233,2245618,2053325,1.020735455,0.933329545
3234,2177948,2216262,0.989976364,1.007391818
3235,2177712,2287192,0.989869091,1.039632727
3236,2226039,2151955,1.011835909,0.978161364
3237,2262568,2248831,1.02844,1.022195909
3238,2086622,2148347,0.948464545,0.976521364
3239,2249320,2245069,1.022418182,1.020485909
3240,2240847,2180063,1.018566818,0.990937727
3241,2065299,2199238,0.938772273,0.999653636
3242,2390484,2119675,1.086583636,0.963488636
3243,2047229,2205795,0.930558636,1.002634091
3244,2385664,2228042,1.084392727,1.012746364
3245,2021497,2214065,0.918862273,1.006393182
3246,2376231,2171154,1.080105,0.986888182
3247,2259224,2204691,1.02692,1.002132273
3248,2134795,2211352,0.970361364,1.00516
3249,2205862,2189440,1.002664545,0.9952
3250,2149579,2208600,0.977081364,1.003909091
3251,2085100,2143987,0.947772727,0.974539545
3252,2173718,2251483,0.988053636,1.023401364
3253,2236417,2218125,1.016553182,1.008238636
3254,2206485,2222731,1.002947727,1.010332273
3255,2209898,2289717,1.004499091,1.040780455
3256,2245129,2211125,1.020513182,1.005056818
3257,2395545,2015346,1.088884091,0.916066364
3258,1985984,2387861,0.90272,1.085391364
3259,2192993,2213610,0.996815,1.006186364
3260,2228703,2055361,1.013046818,0.934255
3261,2174738,2355624,0.988517273,1.070738182
3262,2222868,2078620,1.010394545,0.944827273
3263,2231838,2119474,1.014471818,0.963397273
3264,2185389,2349880,0.993358636,1.068127273
3265,2257628,2183061,1.026194545,0.992300455
3266,2214298,2236669,1.006499091,1.016667727
3267,2087725,2174340,0.948965909,0.988336364
3268,2269462,2198119,1.031573636,0.999145
3269,2162651,2065105,0.983023182,0.938684091
3270,2203290,2373970,1.001495455,1.079077273
3271,2162436,2216125,0.982925455,1.007329545
3272,2224464,2096473,1.01112,0.952942273
3273,2224637,2252730,1.011198636,1.023968182
3274,2260756,2272645,1.027616364,1.033020455
3275,2196113,2191243,0.998233182,0.996019545
3276,2215409,1999354,1.007004091,0.908797273
3277,2149473,2207234,0.977033182,1.003288182
3278,2178176,2202136,0.99008,1.000970909
3279,2267551,2300505,1.030705,1.045684091
3280,2291996,2096069,1.041816364,0.952758636
3281,2059446,2262241,0.936111818,1.028291364
3282,2219460,2231109,1.008845455,1.014140455
3283,2221035,2156288,1.009561364,0.980130909
3284,2261051,4399697,1.027750455,1.999862273
3285,2031437,2209993,0.923380455,1.004542273
3286,2245081,2149145,1.020491364,0.976884091
3287,2285293,2262407,1.038769545,1.028366818
3288,2190375,2210675,0.995625,1.004852273
3289,2221189,2206014,1.009631364,1.002733636
3290,2174180,2235829,0.988263636,1.016285909
3291,2302086,2363224,1.046402727,1.074192727
3292,2096163,2055325,0.952801364,0.934238636
3293,2190026,2236235,0.995466364,1.016470455
3294,2177569,2083163,0.989804091,0.946892273
3295,2176671,2209814,0.989395909,1.004460909
3296,2365112,2225359,1.075050909,1.011526818
3297,2125558,2235862,0.966162727,1.016300909
3298,2139213,2231771,0.972369545,1.014441364
3299,2219894,2246339,1.009042727,1.021063182
3300,2182127,2233146,0.991875909,1.015066364
3301,2224910,2114698,1.011322727,0.961226364
3302,2263891,2282990,1.029041364,1.037722727
3303,2283115,2103849,1.037779545,0.956295
3304,2070949,2255288,0.941340455,1.025130909
3305,2223020,2250919,1.010463636,1.023145
3306,2196422,2000722,0.998373636,0.909419091
3307,2305603,2232178,1.048001364,1.014626364
3308,2023494,2252044,0.91977,1.023656364
3309,2285972,2174380,1.039078182,0.988354545
3310,2082621,2282687,0.946645909,1.037585
3311,2311914,2224209,1.05087,1.011004091
3312,2268753,2254569,1.031251364,1.024804091
3313,2030979,4363850,0.923172273,1.983568182
3314,2420240,2151521,1.100109091,0.977964091
3315,2231306,2069770,1.01423,0.940804545
3316,2131603,2263842,0.968910455,1.029019091
3317,2022304,2187498,0.919229091,0.994317273
3318,2247386,2209449,1.021539091,1.004295
3319,2181590,2145122,0.991631818,0.975055455
3320,2374319,2340335,1.079235909,1.063788636
3321,2058317,2173522,0.935598636,0.987964545
3322,2356913,2236850,1.071324091,1.01675
3323,1991222,2239097,0.905100909,1.017771364
3324,2244361,2091053,1.020164091,0.950478636
3325,2188102,2211188,0.994591818,1.005085455
3326,2292445,2206299,1.042020455,1.002863182
3327,2201523,2224737,1.000692273,1.011244091
3328,2106505,2249833,0.957502273,1.022651364
3329,2228469,2178464,1.012940455,0.990210909
3330,2271001,2068218,1.032273182,0.940099091
3331,2275753,2412827,1.034433182,1.096739545
3332,2052054,2077152,0.932751818,0.94416
3333,2230099,2274302,1.013681364,1.033773636
3334,2339204,2256639,1.063274545,1.025745
3335,2157918,2151594,0.980871818,0.977997273
3336,2257788,2220786,1.026267273,1.009448182
3337,2061722,2179077,0.937146364,0.990489545
3338,2334585,2232257,1.061175,1.014662273
3339,2029022,2097049,0.922282727,0.953204091
3340,2267636,2308319,1.030743636,1.049235909
3341,2134179,2167452,0.970081364,0.985205455
3342,2309272,2222303,1.049669091,1.010137727
3343,2248409,2100482,1.022004091,0.954764545
3344,2182051,2265693,0.991841364,1.029860455
3345,2187886,2079118,0.994493636,0.945053636
3346,2253981,2330028,1.024536818,1.059103636
3347,2013597,2179541,0.915271364,0.990700455
3348,2327124,2126530,1.057783636,0.966604545
3349,2213692,2229194,1.006223636,1.01327
3350,2034226,2373121,0.924648182,1.078691364
3351,2249805,2122104,1.022638636,0.964592727
3352,2256556,2254318,1.025707273,1.02469
3353,2220353,2087323,1.009251364,0.948783182
3354,2241763,2206919,1.018983182,1.003145
3355,2256906,2224063,1.025866364,1.010937727
3356,2047623,2285925,0.930737727,1.039056818
3357,2213404,2178837,1.006092727,0.990380455
3358,2161532,2090313,0.982514545,0.950142273
3359,2333957,2319944,1.060889545,1.05452
3360,2159423,2123907,0.981555909,0.965412273
3361,2236805,2146772,1.016729545,0.975805455
3362,2216838,2198714,1.007653636,0.999415455
3363,2172626,2248036,0.987557273,1.021834545
3364,2240013,2168362,1.018187727,0.985619091
3365,2233540,2288516,1.015245455,1.040234545
3366,2095632,2254153,0.95256,1.024615
3367,2188241,2000501,0.994655,0.909318636
3368,2341383,2251383,1.064265,1.023355909
3369,2057288,2263536,0.935130909,1.02888
3370,2208027,2235919,1.003648636,1.016326818
3371,2285220,2200061,1.038736364,1.000027727
3372,2251665,2149285,1.023484091,0.976947727
3373,2026352,2265799,0.921069091,1.029908636
3374,2202318,2238763,1.001053636,1.017619545
3375,2147774,2066728,0.976260909,0.939421818
3376,2394710,2186907,1.088504545,0.994048636
3377,2266665,2232065,1.030302273,1.014575
3378,2035925,2203423,0.925420455,1.001555909
3379,2208096,2295043,1.00368,1.043201364
3380,2201548,2168356,1.000703636,0.985616364
3381,2270840,2240605,1.0322,1.018456818
3382,2241402,2031219,1.018819091,0.923281364
3383,2007866,2415369,0.912666364,1.097895
3384,2192359,2020313,0.996526818,0.918324091
3385,2274861,2252045,1.034027727,1.023656818
3386,2236499,2229064,1.016590455,1.013210909
3387,2251710,2157790,1.023504545,0.980813636
3388,2167544,2173573,0.985247273,0.987987727
3389,2301412,2302793,1.046096364,1.046724091
3390,2071447,2089405,0.941566818,0.949729545
3391,2297361,2172465,1.044255,0.987484091
3392,2019148,2273969,0.917794545,1.033622273
3393,2296728,2257652,1.043967273,1.026205455
3394,2234262,2258429,1.015573636,1.026558636
3395,2171318,2157839,0.986962727,0.980835909
3396,2216040,2190854,1.007290909,0.995842727
3397,2241633,2204109,1.018924091,1.001867727
3398,2200471,2254341,1.000214091,1.024700455
3399,2157465,2018113,0.980665909,0.917324091
3400,2262213,2278803,1.028278636,1.035819545
3401,2190563,2221332,0.995710455,1.009696364
3402,2266707,2222276,1.030321364,1.010125455
3403,2105115,2201533,0.956870455,1.000696818
3404,2259897,2177851,1.027225909,0.989932273
3405,2224477,2266962,1.011125909,1.030437273
3406,2052002,2097938,0.932728182,0.953608182
3407,2373697,2144135,1.078953182,0.974606818
3408,2089478,2253899,0.949762727,1.024499545
3409,2195767,2231028,0.998075909,1.014103636
3410,2175951,2224840,0.989068636,1.011290909
3411,2206464,2170574,1.002938182,0.986624545
3412,2133320,2163996,0.969690909,0.983634545
3413,2377966,2231110,1.080893636,1.014140909
3414,2085452,2229097,0.947932727,1.013225909
3415,2328131,2252403,1.058241364,1.023819545
3416,2262371,2197706,1.028350455,0.998957273
3417,2015266,2182682,0.91603,0.992128182
3418,2321343,2259021,1.055155909,1.026827727
3419,2089263,2154953,0.949665,0.979524091
3420,2282680,2122672,1.037581818,0.964850909
3421,2225881,2156765,1.011764091,0.980347727
3422,2078755,2234344,0.944888636,1.015610909
3423,2204245,2223265,1.001929545,1.010575
3424,2240428,2315951,1.018376364,1.052705
3425,2195245,2071469,0.997838636,0.941576818
3426,2224977,2266060,1.011353182,1.030027273
3427,2246048,2245760,1.020930909,1.0208
3428,2167613,2180042,0.985278636,0.990928182
3429,2281161,2241667,1.036891364,1.018939545
3430,2059986,2092543,0.936357273,0.951155909
3431,2235424,2175754,1.016101818,0.988979091
3432,2216896,2203966,1.00768,1.001802727
3433,2242744,2244219,1.019429091,1.020099545
3434,2215649,2271762,1.007113182,1.032619091
3435,2172161,2221736,0.987345909,1.00988
3436,2174271,2047860,0.988305,0.930845455
3437,2198832,2264271,0.999469091,1.029214091
3438,2155296,2124010,0.97968,0.965459091
3439,2326459,2200407,1.057481364,1.000185
3440,2149970,2307621,0.977259091,1.048918636
3441,2227474,2210960,1.012488182,1.004981818
3442,2058405,2223721,0.935638636,1.010782273
3443,2204145,2266649,1.001884091,1.030295
3444,2370924,1992336,1.077692727,0.905607273
3445,2222558,2212344,1.010253636,1.005610909
3446,2088713,2281828,0.949415,1.037194545
3447,2199761,2210884,0.999891364,1.004947273
3448,2303187,2217643,1.046903182,1.008019545
3449,2226825,2251625,1.012193182,1.023465909
3450,2177879,2088577,0.989945,0.949353182
3451,2078493,2282004,0.944769545,1.037274545
3452,2222073,2165519,1.010033182,0.984326818
3453,2216878,2200434,1.007671818,1.000197273
3454,2238092,2225535,1.017314545,1.011606818
3455,2265699,2203269,1.029863182,1.001485909
3456,2205838,2239184,1.002653636,1.017810909
3457,2204303,2266264,1.001955909,1.03012
3458,2205332,2071884,1.002423636,0.941765455
3459,2204133,2325706,1.001878636,1.057139091
3460,2059079,2008704,0.935945,0.913047273
3461,2242828,2226154,1.019467273,1.011888182
3462,2196662,2350107,0.998482727,1.068230455
3463,2240553,2216392,1.018433182,1.007450909
3464,2245511,2176501,1.020686818,0.989318636
3465,2054652,2118491,0.933932727,0.962950455
3466,2220765,2193029,1.009438636,0.996831364
3467,2189270,2244152,0.995122727,1.020069091
3468,2414425,2171400,1.097465909,0.987
3469,2091951,2215473,0.950886818,1.007033182
3470,2201099,2293459,1.000499545,1.042481364
3471,2250937,2117902,1.023153182,0.962682727
3472,2101224,2255759,0.955101818,1.025345
3473,2238981,2225061,1.017718636,1.011391364
3474,2243333,2155700,1.019696818,0.979863636
3475,2031993,2243596,0.923633182,1.019816364
3476,2399277,2241160,1.090580455,1.018709091
3477,2057188,2051769,0.935085455,0.932622273
3478,2236617,2221945,1.016644091,1.009975
3479,2219215,2199894,1.008734091,0.999951818
3480,2203453,2244816,1.001569545,1.020370909
3481,2186120,2263111,0.993690909,1.028686818
3482,2245599,2206370,1.020726818,1.002895455
3483,2219051,2205052,1.008659545,1.002296364
3484,2192225,1994007,0.996465909,0.906366818
3485,2181408,2413349,0.991549091,1.096976818
3486,2202731,2159480,1.001241364,0.981581818
3487,2199515,2198152,0.999779545,0.99916
3488,2128711,2237998,0.967595909,1.017271818
3489,2276490,2137326,1.034768182,0.971511818
3490,2206263,2228906,1.002846818,1.013139091
3491,2237245,2156334,1.016929545,0.980151818
3492,2090006,2143070,0.950002727,0.974122727
3493,2319167,2208982,1.054166818,1.004082727
3494,2116664,2233501,0.96212,1.015227727
3495,2222871,2198753,1.010395909,0.999433182
3496,2201578,2223217,1.000717273,1.010553182
3497,2297513,2268813,1.044324091,1.031278636
3498,2214281,2103303,1.006491364,0.956046818
3499,2179232,2203574,0.99056,1.001624545
3500,2223757,2184085,1.010798636,0.992765909
3501,2047608,2352391,0.930730909,1.069268636
3502,2254402,2036032,1.024728182,0.925469091
3503,2244197,2232542,1.020089545,1.014791818
3504,2268974,2244054,1.031351818,1.020024545
3505,2202482,2147525,1.001128182,0.976147727
3506,2130714,2210539,0.968506364,1.004790455
3507,2195809,2312500,0.998095,1.051136364
3508,2286483,2022298,1.039310455,0.919226364
3509,2044826,2237791,0.929466364,1.017177727
3510,2142436,2206273,0.973834545,1.002851364
3511,2203592,2287192,1.001632727,1.039632727
3512,2268455,2193136,1.031115909,0.99688
3513,2238790,2258120,1.017631818,1.026418182
3514,2266364,2163516,1.030165455,0.983416364
3515,2140864,2178401,0.97312,0.990182273
3516,2169947,2231146,0.986339545,1.014157273
3517,2318979,2233452,1.054081364,1.015205455
3518,2250157,2236993,1.022798636,1.016815
3519,1994796,2179930,0.906725455,0.990877273
3520,2270254,2090832,1.031933636,0.950378182
3521,2294567,2124508,1.042985,0.965685455
3522,2004840,2318779,0.911290909,1.053990455
3523,2282335,2258775,1.037425,1.026715909
3524,2286895,2212210,1.039497727,1.00555
3525,2087512,2211116,0.948869091,1.005052727
3526,2351308,2072130,1.068776364,0.941877273
3527,2004310,2320305,0.91105,1.054684091
3528,2283627,2137407,1.038012273,0.971548636
3529,2189149,2181787,0.995067727,0.991721364
3530,2229440,2215640,1.013381818,1.007109091
3531,2231365,2176838,1.014256818,0.989471818
3532,2247134,2187361,1.021424545,0.994255
3533,2129260,2281212,0.967845455,1.036914545
3534,2193473,2247120,0.997033182,1.021418182
3535,2178331,2009546,0.990150455,0.91343
3536,2202176,2287072,1.000989091,1.039578182
3537,2225210,2204822,1.011459091,1.002191818
3538,2348656,2162788,1.067570909,0.983085455
3539,2036861,2264030,0.925845909,1.029104545
3540,2258978,2257543,1.026808182,1.026155909
3541,2175785,2041867,0.988993182,0.928121364
3542,2296572,2397852,1.043896364,1.089932727
3543,2198504,4360903,0.99932,1.982228636
3544,2182807,2157451,0.992185,0.980659545
3545,2123637,2117180,0.965289545,0.962354545
3546,2284228,2161720,1.038285455,0.9826
3547,2207595,2274693,1.003452273,1.033951364
3548,2240043,2207326,1.018201364,1.00333
3549,2114880,2244082,0.961309091,1.020037273
3550,2304329,2080040,1.047422273,0.945472727
3551,2041369,2260717,0.927895,1.027598636
3552,2255288,2226522,1.025130909,1.012055455
3553,2268291,2248063,1.031041364,1.021846818
3554,2198450,2249790,0.999295455,1.022631818
3555,2208633,2223277,1.003924091,1.010580455
3556,2105552,2171209,0.957069091,0.986913182
